model,estimator,fe_strategy,outcome,term,coef,std_err,p_value,ci_low,ci_high,nobs,city_operators,cities,r2,adj_r2,sample,family,moderator,moderator_category,moderator_centrality,platform_family,significant_05,label,estimate,effect_direction
reservation_available_any_platform_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,reservation_available_external:platform_any,-0.014953555154712684,0.014856472600025521,0.3141584295012031,-0.04407170638806884,0.014164596078643475,14514,97,30,0.9001655924836839,0.8983872111449404,all,platform_feature_moderation,reservation_available,process_product,medium,any_platform,False,reservation_available_external:Any platform,-0.015,negative
reservation_available_platform_types_market_fe_all,ols_cluster,market_fe,ur_boxcox,reservation_available_external:large_aggregator_only,0.02621222475272844,,,,,14514,97,30,0.7738809200001332,0.7707052677446851,all,platform_feature_moderation,reservation_available,process_product,medium,platform_types,False,reservation_available_external:FreeNow only,0.026,positive
reservation_available_platform_types_market_fe_all,ols_cluster,market_fe,ur_boxcox,reservation_available_external:local_maas_only,0.11152368210363953,3024.464341601594,0.9999705789144642,-5927.729658382667,5927.952705746874,14514,97,30,0.7738809200001332,0.7707052677446851,all,platform_feature_moderation,reservation_available,process_product,medium,platform_types,False,reservation_available_external:Local MaaS only,0.112,positive
reservation_available_platform_types_market_fe_all,ols_cluster,market_fe,ur_boxcox,reservation_available_external:multi_platform,-0.06159472828185379,,,,,14514,97,30,0.7738809200001332,0.7707052677446851,all,platform_feature_moderation,reservation_available,process_product,medium,platform_types,False,reservation_available_external:Multi-platform,-0.062,negative
reservation_available_platform_types_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,reservation_available_external:large_aggregator_only,-0.012285194237367802,0.015711481781328165,0.43425888195960494,-0.04307913267252822,0.018508744197792613,14514,97,30,0.9004142863711723,0.8986118932377989,all,platform_feature_moderation,reservation_available,process_product,medium,platform_types,False,reservation_available_external:FreeNow only,-0.012,negative
reservation_available_platform_types_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,reservation_available_external:local_maas_only,-0.014807385481626342,0.02428903716361511,0.542105304018665,-0.06241302354146687,0.032798252578214185,14514,97,30,0.9004142863711723,0.8986118932377989,all,platform_feature_moderation,reservation_available,process_product,medium,platform_types,False,reservation_available_external:Local MaaS only,-0.015,negative
reservation_available_platform_types_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,reservation_available_external:multi_platform,-0.05862577812364534,0.020727620044123252,0.004678288212309137,-0.09925116689535744,-0.018000389351933238,14514,97,30,0.9004142863711723,0.8986118932377989,all,platform_feature_moderation,reservation_available,process_product,medium,platform_types,True,reservation_available_external:Multi-platform,-0.059**,negative
free_unlock_pass_any_platform_market_fe_all,ols_cluster,market_fe,ur_boxcox,free_unlock_pass_external:platform_any,-0.17055315850603367,,,,,14514,97,30,0.7713695875517116,0.7682234439884039,all,platform_feature_moderation,free_unlock_pass,price_pass,high,any_platform,False,free_unlock_pass_external:Any platform,-0.171,negative
free_unlock_pass_any_platform_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,free_unlock_pass_external:platform_any,0.005738573155061474,128.50351856526424,0.9999643689217925,-251.85652970143704,251.86800684774718,14514,97,30,0.8997694458597489,0.8979840078380347,all,platform_feature_moderation,free_unlock_pass,price_pass,high,any_platform,False,free_unlock_pass_external:Any platform,0.006,positive
free_unlock_pass_platform_types_market_fe_all,ols_cluster,market_fe,ur_boxcox,free_unlock_pass_external:large_aggregator_only,4125466076.612398,,,,,14514,97,30,0.7734207011220755,0.7702706885136706,all,platform_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,free_unlock_pass_external:FreeNow only,4125466076.612,positive
free_unlock_pass_platform_types_market_fe_all,ols_cluster,market_fe,ur_boxcox,free_unlock_pass_external:local_maas_only,-0.15623823670736717,312.3834503574109,0.9996009389372709,-612.4165503035886,612.1040738301738,14514,97,30,0.7734207011220755,0.7702706885136706,all,platform_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,free_unlock_pass_external:Local MaaS only,-0.156,negative
free_unlock_pass_platform_types_market_fe_all,ols_cluster,market_fe,ur_boxcox,free_unlock_pass_external:multi_platform,-363200564.7620631,,,,,14514,97,30,0.7734207011220755,0.7702706885136706,all,platform_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,free_unlock_pass_external:Multi-platform,-363200564.762,negative
free_unlock_pass_platform_types_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,free_unlock_pass_external:large_aggregator_only,-3967557330.1439614,,,,,14514,97,30,0.8962855147469362,0.8944232079345084,all,platform_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,free_unlock_pass_external:FreeNow only,-3967557330.144,negative
free_unlock_pass_platform_types_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,free_unlock_pass_external:local_maas_only,-0.04747631000192224,7.557057702611148,0.9949874187724909,-14.859037236210776,14.764084616206931,14514,97,30,0.8962855147469362,0.8944232079345084,all,platform_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,free_unlock_pass_external:Local MaaS only,-0.047,negative
free_unlock_pass_platform_types_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,free_unlock_pass_external:multi_platform,-180983968.58615637,,,,,14514,97,30,0.8962855147469362,0.8944232079345084,all,platform_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,free_unlock_pass_external:Multi-platform,-180983968.586,negative
minute_bundle_any_platform_market_fe_all,ols_cluster,market_fe,ur_boxcox,minute_bundle_external:platform_any,-10228930126.696003,1.0761726311244875e+17,0.9999999241617452,-2.1092597004410054e+17,2.1092594958624032e+17,14514,97,30,0.7560238478551915,0.7526838097312561,all,platform_feature_moderation,minute_bundle,price_pass,high,any_platform,False,minute_bundle_external:Any platform,-10228930126.696,negative
minute_bundle_any_platform_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,minute_bundle_external:platform_any,358985553.49539334,242383768181235.34,0.9999988182829533,-475063097086773.3,475063815057880.3,14514,97,30,0.8947469798316469,0.8928795875383374,all,platform_feature_moderation,minute_bundle,price_pass,high,any_platform,False,minute_bundle_external:Any platform,358985553.495,positive
minute_bundle_platform_types_market_fe_all,ols_cluster,market_fe,ur_boxcox,minute_bundle_external:large_aggregator_only,1610644323.038608,456528964107476.06,0.9999971850455517,-894778716905709.1,894781938194355.1,14514,97,30,0.7677028689457011,0.7644898174648243,all,platform_feature_moderation,minute_bundle,price_pass,high,platform_types,False,minute_bundle_external:FreeNow only,1610644323.039,positive
minute_bundle_platform_types_market_fe_all,ols_cluster,market_fe,ur_boxcox,minute_bundle_external:local_maas_only,-1127506044.1885166,434236493545162.94,0.9999979282725467,-851089015627523.2,851086760615434.8,14514,97,30,0.7677028689457011,0.7644898174648243,all,platform_feature_moderation,minute_bundle,price_pass,high,platform_types,False,minute_bundle_external:Local MaaS only,-1127506044.189,negative
minute_bundle_platform_types_market_fe_all,ols_cluster,market_fe,ur_boxcox,minute_bundle_external:multi_platform,-566544290.713719,,,,,14514,97,30,0.7677028689457011,0.7644898174648243,all,platform_feature_moderation,minute_bundle,price_pass,high,platform_types,False,minute_bundle_external:Multi-platform,-566544290.714,negative
minute_bundle_platform_types_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,minute_bundle_external:large_aggregator_only,-1658481998.1807392,,,,,14514,97,30,0.9001632916111375,0.8983777424009285,all,platform_feature_moderation,minute_bundle,price_pass,high,platform_types,False,minute_bundle_external:FreeNow only,-1658481998.181,negative
minute_bundle_platform_types_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,minute_bundle_external:local_maas_only,18933542.297787752,,,,,14514,97,30,0.9001632916111375,0.8983777424009285,all,platform_feature_moderation,minute_bundle,price_pass,high,platform_types,False,minute_bundle_external:Local MaaS only,18933542.298,positive
minute_bundle_platform_types_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,minute_bundle_external:multi_platform,-95055630.31586954,44581787966416.76,0.9999982987802126,-87378793836208.33,87378603724947.7,14514,97,30,0.9001632916111375,0.8983777424009285,all,platform_feature_moderation,minute_bundle,price_pass,high,platform_types,False,minute_bundle_external:Multi-platform,-95055630.316,negative
parking_geofence_rules_any_platform_market_fe_all,ols_cluster,market_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:platform_any,-6582414498.584685,59445909152.3855,0.9118308695316838,-123094255465.50023,109929426468.33086,14514,97,30,0.7561228310296633,0.7527841479872531,all,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,any_platform,False,mandatory_parking_or_geofence_rules_external:Any platform,-6582414498.585,negative
parking_geofence_rules_any_platform_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:platform_any,192185622.61951342,,,,,14514,97,30,0.8998925690908272,0.8981164695101805,all,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,any_platform,False,mandatory_parking_or_geofence_rules_external:Any platform,192185622.620,positive
parking_geofence_rules_platform_types_market_fe_all,ols_cluster,market_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:large_aggregator_only,860238096.6396096,7323901614.6376295,0.906498503044758,-13494345294.364893,15214821487.644114,14514,97,30,0.7678617887316483,0.7646509353728546,all,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,platform_types,False,mandatory_parking_or_geofence_rules_external:FreeNow only,860238096.640,positive
parking_geofence_rules_platform_types_market_fe_all,ols_cluster,market_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:local_maas_only,-656889732.2976002,5023925503.010172,0.8959712709782034,-10503602779.209812,9189823314.614613,14514,97,30,0.7678617887316483,0.7646509353728546,all,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,platform_types,False,mandatory_parking_or_geofence_rules_external:Local MaaS only,-656889732.298,negative
parking_geofence_rules_platform_types_market_fe_all,ols_cluster,market_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:multi_platform,-137296213.6812647,1131253864.5020015,0.9034008257650821,-2354513045.476942,2079920618.1144125,14514,97,30,0.7678617887316483,0.7646509353728546,all,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,platform_types,False,mandatory_parking_or_geofence_rules_external:Multi-platform,-137296213.681,negative
parking_geofence_rules_platform_types_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:large_aggregator_only,-1149561152.867419,,,,,14514,97,30,0.9001517676289131,0.8983660123157817,all,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,platform_types,False,mandatory_parking_or_geofence_rules_external:FreeNow only,-1149561152.867,negative
parking_geofence_rules_platform_types_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:local_maas_only,-184542993.5140144,,,,,14514,97,30,0.9001517676289131,0.8983660123157817,all,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,platform_types,False,mandatory_parking_or_geofence_rules_external:Local MaaS only,-184542993.514,negative
parking_geofence_rules_platform_types_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:multi_platform,-100164551.72484002,1941262951587.916,0.9999588310541546,-3804905634185.9624,3804705305082.513,14514,97,30,0.9001517676289131,0.8983660123157817,all,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,platform_types,False,mandatory_parking_or_geofence_rules_external:Multi-platform,-100164551.725,negative
same_mode_competition_any_platform_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,same_mode_competitor_count_day_z:platform_any,-0.030007822749169372,0.012884138498097112,0.019856334900919304,-0.055260270177265695,-0.004755375321073049,13768,92,30,0.8053238588226751,0.8024831280427274,no_weak_exposure,platform_feature_moderation,same_mode_competition,competition,high,any_platform,True,same_mode_competitor_count_day_z:Any platform,-0.030*,negative
same_mode_competition_any_platform_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,same_mode_competitor_count_day_z:platform_any,-0.000777470984170664,0.008861196653919474,0.9300842605615388,-0.01814509728577967,0.016590155317438342,13768,92,30,0.9030088810230941,0.9012150081412248,no_weak_exposure,platform_feature_moderation,same_mode_competition,competition,high,any_platform,False,same_mode_competitor_count_day_z:Any platform,-0.001,negative
same_mode_competition_platform_types_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,same_mode_competitor_count_day_z:large_aggregator_only,0.006725944907705075,0.020957434117937858,0.7482607058826294,-0.03434987117182408,0.04780176098723423,13768,92,30,0.8123719023247203,0.809577882735306,no_weak_exposure,platform_feature_moderation,same_mode_competition,competition,high,platform_types,False,same_mode_competitor_count_day_z:FreeNow only,0.007,positive
same_mode_competition_platform_types_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,same_mode_competitor_count_day_z:local_maas_only,-0.04697078923899671,0.021577697881331022,0.029493913944898975,-0.08926229995569174,-0.004679278522301676,13768,92,30,0.8123719023247203,0.809577882735306,no_weak_exposure,platform_feature_moderation,same_mode_competition,competition,high,platform_types,True,same_mode_competitor_count_day_z:Local MaaS only,-0.047*,negative
same_mode_competition_platform_types_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,same_mode_competitor_count_day_z:multi_platform,-0.030432934500461646,0.018477655541457187,0.09955542257899787,-0.06664847388045468,0.005782604879531389,13768,92,30,0.8123719023247203,0.809577882735306,no_weak_exposure,platform_feature_moderation,same_mode_competition,competition,high,platform_types,False,same_mode_competitor_count_day_z:Multi-platform,-0.030+,negative
same_mode_competition_platform_types_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,same_mode_competitor_count_day_z:large_aggregator_only,0.0028839180054349156,0.012488739438909638,0.8173758148149766,-0.021593561507132937,0.027361397518002768,13768,92,30,0.9032553074843062,0.9014368251414522,no_weak_exposure,platform_feature_moderation,same_mode_competition,competition,high,platform_types,False,same_mode_competitor_count_day_z:FreeNow only,0.003,positive
same_mode_competition_platform_types_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,same_mode_competitor_count_day_z:local_maas_only,-0.019279004583664223,0.011027107304523717,0.08040718272637426,-0.040891737754189264,0.0023337285868608136,13768,92,30,0.9032553074843062,0.9014368251414522,no_weak_exposure,platform_feature_moderation,same_mode_competition,competition,high,platform_types,False,same_mode_competitor_count_day_z:Local MaaS only,-0.019+,negative
